study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA273359	SAMN03290951	SRS824645	SRX849843	SRR1768972	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768972/SRR1768972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768972/SRR1768972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768972/SRR1768972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768972/SRR1768972_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768972	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768972		
PRJNA273359	SAMN03290951	SRS824645	SRX849843	SRR1768973	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768973/SRR1768973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768973/SRR1768973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768973/SRR1768973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768973/SRR1768973_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768973	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768973		
PRJNA273359	SAMN03290951	SRS824645	SRX849843	SRR1768974	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768974/SRR1768974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768974/SRR1768974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768974/SRR1768974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768974/SRR1768974_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768974	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768974		
PRJNA273359	SAMN03290951	SRS824645	SRX849843	SRR1768975	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768975/SRR1768975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768975/SRR1768975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768975/SRR1768975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768975/SRR1768975_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768975	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768975		
PRJNA273359	SAMN03290951	SRS824645	SRX849843	SRR1768976	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768976/SRR1768976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768976/SRR1768976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768976/SRR1768976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768976/SRR1768976_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768976	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768976		
PRJNA273359	SAMN03290951	SRS824645	SRX849843	SRR1768977	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768977/SRR1768977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768977/SRR1768977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768977/SRR1768977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768977/SRR1768977_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768977	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768977		
PRJNA273359	SAMN03290932	SRS824646	SRX849844	SRR1768978	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768978/SRR1768978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768978/SRR1768978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768978/SRR1768978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768978/SRR1768978_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768978	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768978		
PRJNA273359	SAMN03290932	SRS824646	SRX849844	SRR1768979	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768979/SRR1768979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768979/SRR1768979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768979/SRR1768979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768979/SRR1768979_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768979	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768979		
PRJNA273359	SAMN03290932	SRS824646	SRX849844	SRR1768980	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768980/SRR1768980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768980/SRR1768980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768980/SRR1768980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768980/SRR1768980_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768980	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768980		
PRJNA273359	SAMN03290932	SRS824646	SRX849844	SRR1768981	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768981/SRR1768981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768981/SRR1768981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768981/SRR1768981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768981/SRR1768981_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768981	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768981		
PRJNA273359	SAMN03290932	SRS824646	SRX849844	SRR1768982	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768982/SRR1768982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768982/SRR1768982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768982/SRR1768982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768982/SRR1768982_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768982	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768982		
PRJNA273359	SAMN03290932	SRS824646	SRX849844	SRR1768983	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768983/SRR1768983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768983/SRR1768983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768983/SRR1768983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768983/SRR1768983_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768983	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768983		
PRJNA273359	SAMN03290948	SRS824647	SRX849845	SRR1768984	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768984/SRR1768984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768984/SRR1768984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768984/SRR1768984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768984/SRR1768984_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768984	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768984		
PRJNA273359	SAMN03290948	SRS824647	SRX849845	SRR1768985	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768985/SRR1768985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768985/SRR1768985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768985/SRR1768985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768985/SRR1768985_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768985	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768985		
PRJNA273359	SAMN03290936	SRS824648	SRX849846	SRR1768986	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768986/SRR1768986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768986/SRR1768986_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768986/SRR1768986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768986/SRR1768986_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768986	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768986		
PRJNA273359	SAMN03290936	SRS824648	SRX849846	SRR1768987	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768987/SRR1768987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768987/SRR1768987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768987/SRR1768987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768987/SRR1768987_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768987	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768987		
PRJNA273359	SAMN03290929	SRS824649	SRX849847	SRR1768988	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768988/SRR1768988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768988/SRR1768988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768988/SRR1768988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768988/SRR1768988_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768988	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768988		
PRJNA273359	SAMN03290929	SRS824649	SRX849847	SRR1768989	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768989/SRR1768989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768989/SRR1768989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768989/SRR1768989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768989/SRR1768989_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768989	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768989		
